name	modelId	modelIdData	rarity	maxSlotsMaybe	classId	unk2_1	eqType	unk2_3	unk3_1	unk3_2	unk3_3	unk3_4	unk4_1	unk4_2	unk4_3	unk4_4	unk5_1	unk5_2	unk5_3	unk5_4	zennyCost	rawDamage	defense	recoilMaybe	slots	affinity	sortOrderMaybe	unk6_1	elementId	eleDamage	unk6_4	unk7_1	unk7_2	unk7_3	unk7_4	unk8_1	unk8_2	unk8_3	unk8_4	unk9_1	unk9_2	unk9_3	unk9_4	unk10_1	unk10_2	unk10_3	unk10_4	unk11_1	unk11_2	unk11_3	unk11_4	unk12_1	unk12_2	unk12_3	unk12_4
ティタ・カノーネ	3421	wh421	10	0	ヘビィボウガン	0	2	0	93	13	0	0	0	0	0	0	0	0	0	0	37500	335	0	2	3	5	233	21	なし	0	2	0	0	0	0	207	118	56	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・ティラ	3493	wh493	11	0	ヘビィボウガン	0	2	0	93	13	0	0	2	0	0	0	159	1	0	0	60000	355	0	2	3	5	233	21	なし	0	2	0	0	0	0	207	118	56	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・エストール	3494	wh494	11	0	ヘビィボウガン	0	2	0	93	13	0	0	4	0	0	0	160	1	0	0	90000	380	0	2	3	10	233	21	なし	0	2	0	0	0	0	207	118	56	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・Ｌ・アストラ	3495	wh495	11	0	ヘビィボウガン	0	2	0	93	13	0	0	16	0	0	0	161	1	0	0	37500	390	0	2	3	10	233	21	なし	0	2	0	0	0	0	207	118	56	243	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
真冥雷獄重砲【幻鷹】	3559	wh559	11	3	ヘビィボウガン	0	2	0	237	3	0	0	16	0	0	0	146	1	0	0	39000	380	0	2	1	30	113	21	なし	0	3	0	0	0	0	251	15	56	51	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
弩岩獄重弩【狙激射】	3560	wh560	11	2	ヘビィボウガン	0	2	0	230	9	0	0	16	0	0	0	147	1	0	0	41000	410	0	2	3	0	232	21	なし	0	2	0	0	0	0	185	141	0	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
ネブラダ・テルミッタ	3561	wh561	11	3	ヘビィボウガン	0	2	0	14	5	0	0	16	0	0	0	148	1	0	0	35000	420	0	3	2	10	100	34	なし	0	3	0	0	0	0	143	127	241	253	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
天狼獄重砲【凍土】	3562	wh562	11	3	ヘビィボウガン	0	2	0	109	5	0	0	16	0	0	0	149	1	0	0	36000	400	0	2	2	10	103	14	なし	0	4	0	0	0	0	191	113	244	252	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
殻王獄重砲【闇夜空】	3563	wh563	11	3	ヘビィボウガン	0	2	0	216	5	0	0	16	0	0	0	150	1	0	0	36500	410	80	2	2	0	108	18	なし	0	2	0	0	0	0	63	112	136	250	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
イモータルカービン	3027	wh027	3	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	0	180	0	2	2	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イモータルキャノン	3027	wh027	5	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	210	0	2	2	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イモータルバースト	3027	wh027	5	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	220	0	2	2	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イモータルアサルト	3027	wh027	6	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	2	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イモータルプレデター	3027	wh027	5	3	ライトボウガン	0	8	0	211	11	0	0	0	0	0	0	0	0	0	0	7500	270	0	2	2	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イモータルトーメント	3027	wh027	11	3	ライトボウガン	0	0	0	211	11	0	0	8	0	0	0	0	0	0	0	0	350	0	2	0	0	232	14	なし	0	3	0	0	0	0	63	54	120	245	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
バトルフューリー	3028	wh028	3	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	0	180	0	2	2	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レイジングフューリー	3028	wh028	5	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	210	0	2	2	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クリーピンフューリー	3028	wh028	5	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	220	0	2	2	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アビサルフューリー	3028	wh028	6	3	ライトボウガン	0	0	0	211	11	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	2	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レインオブフューリー	3028	wh028	5	3	ライトボウガン	0	8	0	211	11	0	0	0	0	0	0	0	0	0	0	7500	270	0	2	2	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラビナスフューリー	3028	wh028	11	3	ライトボウガン	0	0	0	211	11	0	0	8	0	0	0	0	0	0	0	0	350	0	2	0	0	232	37	なし	0	2	0	0	0	0	15	246	252	255	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
エインⅠ	3042	wh042	2	3	ライトボウガン	0	0	0	169	10	0	0	0	0	0	0	0	0	0	0	0	160	0	2	0	10	232	31	なし	0	2	0	0	0	0	95	62	112	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインⅡ	3042	wh042	3	3	ライトボウガン	0	0	0	169	10	0	0	0	0	0	0	0	0	0	0	0	180	0	2	0	10	232	31	なし	0	2	0	0	0	0	95	62	112	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインⅢ	3042	wh042	7	3	ライトボウガン	0	0	0	169	10	0	0	0	0	0	0	0	0	0	0	0	250	0	2	0	10	232	31	なし	0	2	0	0	0	0	95	62	112	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインⅣ	3042	wh042	5	3	ライトボウガン	0	8	0	169	10	0	0	0	0	0	0	0	0	0	0	0	270	0	2	0	10	232	31	なし	0	2	0	0	0	0	95	62	112	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エイン・イラ	3042	wh042	11	3	ライトボウガン	0	0	0	169	10	0	0	8	0	0	0	0	0	0	0	0	335	0	2	0	10	232	31	なし	0	2	0	0	0	0	95	62	112	247	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
ナッツ・ラッシュ	3251	wh251	1	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	0	130	0	2	1	0	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナッツ・アサルト	3251	wh251	5	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	10000	200	0	2	2	10	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナッツ・バラージ	3251	wh251	7	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	25000	230	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナッツ・テイスティ	3251	wh251	5	0	ライトボウガン	0	8	0	179	12	0	0	0	0	0	0	0	0	0	0	7500	250	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
チョコ・ラッシュ	3252	wh252	1	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	0	130	0	2	1	0	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
チョコ・アサルト	3252	wh252	5	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	10000	200	0	2	2	10	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
チョコ・バラージ	3252	wh252	7	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	25000	230	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
チョコ・テイスティ	3252	wh252	5	0	ライトボウガン	0	8	0	179	12	0	0	0	0	0	0	0	0	0	0	7500	250	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クッキー・ラッシュ	3253	wh253	1	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	0	130	0	2	1	0	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クッキー・アサルト	3253	wh253	5	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	10000	200	0	2	2	10	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クッキー・バラージ	3253	wh253	7	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	25000	230	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クッキー・テイスティ	3253	wh253	5	0	ライトボウガン	0	8	0	179	12	0	0	0	0	0	0	0	0	0	0	7500	250	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レーズン・ラッシュ	3254	wh254	1	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	0	130	0	2	1	0	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レーズン・アサルト	3254	wh254	5	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	10000	200	0	2	2	10	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レーズン・バラージ	3254	wh254	7	0	ライトボウガン	0	0	0	179	12	0	0	0	0	0	0	0	0	0	0	25000	230	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レーズン・テイスティ	3254	wh254	5	0	ライトボウガン	0	8	0	179	12	0	0	0	0	0	0	0	0	0	0	7500	250	0	2	2	15	232	13	なし	0	4	0	0	0	0	223	54	52	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
シュトルムボウガン	1393	wf393	11	0	ライトボウガン	0	64	0	112	5	0	0	0	0	0	0	0	0	0	0	7500	420	0	2	0	0	232	32	なし	0	3	0	0	0	0	127	2	250	252	35	0	0	0	6	0	1	15	0	0	0	0	0	0	0	0
ユニカム・バースト	2222	wg222	5	3	ライトボウガン	0	8	0	174	8	0	0	0	0	0	0	0	0	0	0	15000	270	0	2	1	0	232	19	なし	0	4	0	0	0	0	247	48	246	244	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ユニカムペイン	2222	wg222	11	3	ライトボウガン	0	0	0	174	8	0	0	8	0	0	0	0	0	0	0	0	330	0	2	0	0	232	19	なし	0	4	0	0	0	0	247	48	246	244	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
イクロム・バースト	2223	wg223	5	3	ライトボウガン	0	8	0	174	8	0	0	0	0	0	0	0	0	0	0	15000	260	0	2	0	0	232	20	なし	0	4	0	0	0	0	31	254	120	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イクロムバイト	2223	wg223	11	3	ライトボウガン	0	0	0	174	8	0	0	8	0	0	0	0	0	0	0	0	320	0	2	0	0	232	20	なし	0	4	0	0	0	0	31	254	120	243	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
ナーデルパライズ	1245	wf245	4	2	ライトボウガン	0	8	0	221	4	0	0	0	0	0	0	0	0	0	0	15000	260	0	2	0	0	232	33	なし	0	3	0	0	0	0	79	119	54	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナーデルドライブ	1245	wf245	11	2	ライトボウガン	0	0	0	221	4	0	0	8	0	0	0	0	0	0	0	0	315	0	2	0	0	232	33	なし	0	3	0	0	0	0	79	119	54	255	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
ナーデルトキシック	1246	wf246	5	2	ライトボウガン	0	8	0	221	4	0	0	0	0	0	0	0	0	0	0	15000	270	0	2	0	0	232	34	なし	0	3	0	0	0	0	215	190	241	252	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナーデルマイアズマ	1246	wf246	11	2	ライトボウガン	0	0	0	221	4	0	0	8	0	0	0	0	0	0	0	0	320	0	2	0	0	232	34	なし	0	3	0	0	0	0	215	190	241	252	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
カービス・マテリ	1043	wf043	6	0	ライトボウガン	0	8	0	19	4	0	0	0	0	0	0	0	0	0	0	15000	270	0	2	2	15	232	13	なし	0	4	0	0	0	0	255	127	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
カルドラ・マテリ	1043	wf043	11	0	ライトボウガン	0	0	0	19	4	0	0	8	0	0	0	0	0	0	0	0	330	0	2	0	15	232	13	なし	0	4	0	0	0	0	255	127	0	48	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
カービス・エレメ	1042	wf042	5	0	ライトボウガン	0	8	0	19	4	0	0	0	0	0	0	0	0	0	0	15000	260	0	2	2	0	232	24	なし	0	4	0	0	0	0	199	241	255	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
カルドラ・エレメ	1042	wf042	11	0	ライトボウガン	0	0	0	19	4	0	0	8	0	0	0	0	0	0	0	0	320	0	2	0	0	232	24	なし	0	4	0	0	0	0	199	241	255	255	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
ティタ・バーラ	3419	wh419	10	0	ライトボウガン	0	2	0	91	13	0	0	0	0	0	0	0	0	0	0	20000	245	0	2	1	0	232	18	なし	0	1	0	0	0	0	207	118	120	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・ジュビア	3490	wh490	11	0	ライトボウガン	0	2	0	91	13	0	0	2	0	0	0	162	1	0	0	40000	265	0	2	2	0	232	18	なし	0	1	0	0	0	0	207	118	120	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・デストル	3491	wh491	11	0	ライトボウガン	0	2	0	91	13	0	0	4	0	0	0	163	1	0	0	60000	275	0	2	2	0	232	18	なし	0	1	0	0	0	0	207	118	120	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・Ｌ・リベラ	3492	wh492	11	0	ライトボウガン	0	2	0	91	13	0	0	16	0	0	0	164	1	0	0	38000	285	0	2	3	0	232	18	なし	0	1	0	0	0	0	207	118	120	241	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
真冥雷獄銃【紅鶸】	3564	wh564	11	3	ライトボウガン	0	2	0	219	5	0	0	16	0	0	0	151	1	0	0	40000	260	0	3	0	30	139	25	なし	0	4	0	0	0	0	251	15	120	241	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
テオ＝コルンド	3565	wh565	11	3	ライトボウガン	0	2	0	15	5	0	0	16	0	0	0	152	1	0	0	40000	280	0	2	2	10	132	18	なし	0	4	0	0	0	0	63	164	128	245	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
真浮岳獄銃【天】	3566	wh566	11	3	ライトボウガン	0	2	0	111	5	0	0	16	0	0	0	153	1	0	0	37000	270	0	3	1	15	127	33	なし	0	2	0	0	0	0	199	124	48	243	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
ルーラー＝ダオラ	3567	wh567	11	0	ライトボウガン	0	2	0	232	3	0	0	16	0	0	0	154	1	0	0	40000	270	0	2	3	0	99	32	なし	0	4	0	0	0	0	223	108	12	255	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
機関式剛放弓	3012	wh012	11	0	弓	0	64	0	101	6	0	0	0	0	0	0	0	0	0	0	5500	350	0	0	0	0	232	33	炎	280	0	0	0	0	0	30	0	0	0	34	0	3	0	5	0	0	15	0	0	0	0	0	0	0	0
エインセルアロー	3150	wh150	3	0	弓	0	0	0	78	12	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	232	27	水	160	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインセルシャード	3150	wh150	4	0	弓	0	0	0	78	12	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	0	0	232	27	水	210	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインセルヘラルド	3150	wh150	6	0	弓	0	0	0	78	12	0	0	0	0	0	0	0	0	0	0	50000	225	0	0	0	0	232	27	水	240	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインセルネイチャー	3150	wh150	8	0	弓	0	0	0	78	12	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	0	0	232	27	水	280	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エインセルレヴェリ	3150	wh150	5	0	弓	0	8	0	78	12	0	0	0	0	0	0	0	0	0	0	35000	260	0	0	0	0	232	27	水	320	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エルヴンウィスパー	3150	wh150	11	0	弓	0	0	0	78	12	0	0	8	0	0	0	0	0	0	0	0	285	0	0	0	0	232	27	水	360	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
シュトルムボウ	1636	wf636	11	0	弓	0	64	0	99	6	0	0	0	0	0	0	0	0	0	0	7500	370	0	0	0	0	232	25	龍	180	0	0	0	0	0	30	0	0	0	35	0	0	0	6	0	1	15	0	0	0	0	0	0	0	0
相互グロル式蓄雷弓	1637	wf637	3	0	弓	0	8	0	101	6	0	0	0	0	0	0	0	0	0	0	150000	180	0	0	0	0	232	9	雷	800	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
テスタメンストライカ	1791	wf791	11	0	弓	0	0	0	255	6	0	0	8	0	0	0	0	0	0	0	0	270	0	0	0	25	232	30	雷	240	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
レルムストライカ	1792	wf792	11	0	弓	0	0	0	255	6	0	0	8	0	0	0	0	0	0	0	0	280	0	0	0	0	232	30	龍	370	0	0	0	0	0	30	0	0	0	0	0	3	0	1	0	0	15	0	0	0	0	0	0	0	0
シリダル＝ドラグーン	1448	wf448	5	0	弓	0	8	0	168	5	0	0	0	0	0	0	0	0	0	0	25000	260	0	0	0	0	232	51	龍	300	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
フューリ＝ドラグーン	1448	wf448	11	0	弓	0	0	0	168	5	0	0	8	0	0	0	0	0	0	0	0	270	0	0	0	0	232	51	龍	320	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
シリダル＝テンペスト	1449	wf449	5	0	弓	0	8	0	168	5	0	0	0	0	0	0	0	0	0	0	25000	260	0	0	0	0	232	51	雷	300	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
フューリ＝テンペスト	1449	wf449	11	0	弓	0	0	0	168	5	0	0	8	0	0	0	0	0	0	0	0	280	0	0	0	0	232	51	雷	420	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0
スティールレイヴンⅥ	224	we224	8	0	弓	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	50000	240	0	0	2	50	232	27	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・ルエーダ	3423	wh423	10	0	弓	0	2	0	95	13	0	0	0	0	0	0	0	0	0	0	150000	240	0	0	1	0	232	59	なし	0	0	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・ソルタ	3496	wh496	11	0	弓	0	2	0	95	13	0	0	2	0	0	0	165	1	0	0	250000	265	0	0	1	0	232	59	なし	0	0	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・デュチャ	3497	wh497	11	0	弓	0	2	0	95	13	0	0	4	0	0	0	166	1	0	0	400000	285	0	0	2	0	232	59	なし	0	0	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ティタ・Ｌ・アルコ	3498	wh498	11	0	弓	0	2	0	95	13	0	0	16	0	0	0	167	1	0	0	114000	295	0	0	3	0	232	59	なし	0	0	0	0	0	0	46	0	0	0	0	0	1	0	2	0	0	15	0	0	0	0	0	0	0	0
ドドンガ・ノート	3568	wh568	11	0	弓	0	2	0	184	4	0	0	16	0	0	0	155	1	0	0	154000	300	30	0	1	0	163	8	水	360	0	0	0	0	0	62	0	0	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0
怒髪獄絶弓【散桜花】	3569	wh569	11	0	弓	0	2	0	87	7	0	0	16	0	0	0	156	1	0	0	146000	290	0	0	2	30	221	30	水	380	0	0	0	0	0	62	0	0	0	0	0	3	0	2	0	0	15	0	0	0	0	0	0	0	0
アグィロン＝ダオラ	3570	wh570	11	0	弓	0	2	0	56	3	0	0	16	0	0	0	157	1	0	0	140000	290	0	0	0	20	168	59	龍	380	0	0	0	0	0	42	0	0	0	0	0	2	0	2	0	0	15	0	0	0	0	0	0	0	0
真舞雷極弓【鳳舞】	3571	wh571	11	0	弓	0	2	0	238	3	0	0	16	0	0	0	158	1	0	0	138000	290	45	0	0	20	154	47	雷	360	0	0	0	0	0	58	0	0	0	0	0	2	0	2	0	0	15	0	0	0	0	0	0	0	0
ティタ・デスピード	3422	wh422	11	0	ヘビィボウガン	0	64	0	93	13	0	0	0	0	0	0	0	0	0	0	5500	490	120	2	0	0	233	21	なし	0	2	0	0	0	0	207	118	56	243	30	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
ティラーフェルゼン	215	we215	11	0	ヘビィボウガン	0	64	0	142	0	0	0	0	0	0	0	0	0	0	0	5500	468	0	4	0	0	232	21	なし	0	1	0	0	0	0	25	240	192	60	17	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
デスポートブーム	460	we460	11	0	ヘビィボウガン	0	64	0	204	1	0	0	0	0	0	0	0	0	0	0	5500	557	0	3	0	-75	232	30	なし	0	3	0	0	0	0	199	1	0	48	18	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
メタルアシッド	690	we690	11	0	ヘビィボウガン	0	64	0	178	2	0	0	0	0	0	0	0	0	0	0	5500	480	0	1	0	0	232	24	なし	0	4	0	0	0	0	51	1	241	255	19	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
メルトカノン	2371	wg371	11	0	ヘビィボウガン	0	64	0	57	2	0	0	0	0	0	0	0	0	0	0	7200	486	0	2	0	0	232	20	なし	0	0	0	0	0	0	193	241	0	48	21	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0
ローゼンオベイサン	555	we555	11	0	ヘビィボウガン	0	64	0	43	2	0	0	0	0	0	0	0	0	0	0	7400	490	0	2	0	0	232	31	なし	0	2	0	0	0	0	63	128	192	51	22	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0
雷昂重弩	631	we631	11	0	ヘビィボウガン	0	64	0	105	0	0	0	0	0	0	0	0	0	0	0	7700	490	0	1	0	0	232	9	なし	0	1	0	0	0	0	7	14	0	48	23	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0
ゼーゲブラスト	2671	wg671	11	0	ヘビィボウガン	0	64	0	111	10	0	0	0	0	0	0	0	0	0	0	8100	486	0	2	0	0	232	14	なし	0	2	0	0	0	0	43	0	9	48	24	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0
ガルヴァリスト	301	we301	11	0	ヘビィボウガン	0	64	0	45	1	0	0	0	0	0	0	0	0	0	0	7700	521	0	2	0	0	232	20	なし	0	3	0	0	0	0	25	176	64	48	25	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0
ヴァジリーゼ	1079	wf079	11	0	ヘビィボウガン	0	64	0	55	4	0	0	0	0	0	0	0	0	0	0	7900	512	0	2	0	0	232	33	なし	0	2	0	0	0	0	7	0	24	179	26	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0
蛮殻砲	1783	wf783	11	0	ヘビィボウガン	0	64	0	247	6	0	0	0	0	0	0	0	0	0	0	8100	465	0	4	0	0	232	24	なし	0	0	0	0	0	0	57	14	1	48	27	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0
ネヴェアンカーネ	1675	wf675	11	0	ヘビィボウガン	0	64	0	139	6	0	0	0	0	0	0	0	0	0	0	8100	491	0	2	0	0	232	19	なし	0	2	0	0	0	0	11	0	4	52	28	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0
極雷砲【不破】	2647	wg647	11	0	ヘビィボウガン	0	64	0	87	10	0	0	0	0	0	0	0	0	0	0	8400	502	0	2	0	0	232	30	なし	0	4	0	0	0	0	193	1	10	48	29	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0
ティタ・ウラカン	3420	wh420	11	0	ライトボウガン	0	64	0	91	13	0	0	0	0	0	0	0	0	0	0	5500	420	100	2	0	0	232	18	なし	0	1	0	0	0	0	207	118	120	241	30	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
天翔銃	2663	wg663	11	0	ライトボウガン	0	64	0	103	10	0	0	0	0	0	0	0	0	0	0	5500	423	0	1	0	0	232	21	なし	0	2	0	0	0	0	249	129	3	243	32	0	0	0	4	0	0	15	0	0	0	0	0	0	0	0
アーツバル	100	we100	11	0	ライトボウガン	0	64	0	99	0	0	0	0	0	0	0	0	0	0	0	5500	381	0	4	0	0	232	20	なし	0	1	0	0	0	0	25	242	192	252	17	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
デスポートファイア	459	we459	11	0	ライトボウガン	0	64	0	203	1	0	0	0	0	0	0	0	0	0	0	5500	440	0	3	0	-75	232	21	なし	0	3	0	0	0	0	199	1	0	48	18	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0
